model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
regnetv_064.ra3_in1k,224,83.118,16.882,96.454,3.546,30.58,0.950,bicubic
deit_base_patch16_384.fb_in1k,384,83.116,16.884,96.366,3.634,86.86,1.000,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,288,83.114,16.886,96.712,3.288,16.29,1.000,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,83.104,16.896,96.334,3.666,23.70,0.950,bicubic
tresnet_m.miil_in21k_ft_in1k,224,83.090,16.910,96.112,3.888,31.39,0.875,bilinear
deit3_medium_patch16_224.fb_in1k,224,83.086,16.914,96.286,3.714,38.85,0.900,bicubic
efficientvit_b2.r288_in1k,288,83.084,16.916,96.302,3.698,24.33,1.000,bicubic
deit3_small_patch16_224.fb_in22k_ft_in1k,224,83.082,16.918,96.780,3.220,22.06,1.000,bicubic
tresnet_xl.miil_in1k_448,448,83.066,16.934,96.180,3.820,78.44,0.875,bilinear
regnety_040.ra3_in1k,288,83.058,16.942,96.498,3.502,20.65,1.000,bicubic
tf_efficientnet_b4.aa_in1k,380,83.040,16.960,96.290,3.710,19.34,0.922,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,83.026,16.974,96.344,3.656,16.78,0.950,bicubic
resnet101d.ra2_in1k,320,83.018,16.982,96.458,3.542,44.57,1.000,bicubic
regnety_064.ra3_in1k,224,83.006,16.994,96.296,3.704,30.58,0.950,bicubic
resnetv2_101.a1h_in1k,288,83.002,16.998,96.444,3.556,44.54,1.000,bicubic
ecaresnet101d.miil_in1k,288,82.998,17.002,96.524,3.476,44.57,0.950,bicubic
regnety_160.deit_in1k,224,82.994,17.006,96.500,3.500,83.59,0.950,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,82.990,17.010,96.670,3.330,11.07,1.000,bicubic
maxvit_rmlp_nano_rw_256.sw_in1k,256,82.980,17.020,96.272,3.728,15.50,0.950,bicubic
resnext101_64x4d.tv_in1k,224,82.978,17.022,96.252,3.748,83.46,0.875,bilinear
mobilenetv4_conv_large.e600_r384_in1k,384,82.974,17.026,96.244,3.756,32.59,0.950,bicubic
convformer_s18.sail_in1k,224,82.968,17.032,96.244,3.756,26.77,1.000,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,82.960,17.040,96.474,3.526,11.07,0.950,bicubic
convnextv2_tiny.fcmae_ft_in1k,224,82.948,17.052,96.286,3.714,28.64,0.875,bicubic
maxvit_nano_rw_256.sw_in1k,256,82.942,17.058,96.224,3.776,15.45,0.950,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k_384,384,82.928,17.072,96.452,3.548,14.25,1.000,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,82.916,17.084,96.576,3.424,236.34,0.875,bicubic
resnest101e.in1k,256,82.916,17.084,96.310,3.690,48.28,0.875,bilinear
hgnetv2_b3.ssld_stage2_ft_in1k,224,82.910,17.090,96.362,3.638,16.29,0.965,bicubic
xcit_large_24_p16_224.fb_in1k,224,82.890,17.110,95.882,4.118,189.10,1.000,bicubic
convnext_tiny.fb_in22k_ft_in1k,224,82.888,17.112,96.628,3.372,28.59,0.875,bicubic
efficientnetv2_rw_s.ra2_in1k,288,82.888,17.112,96.328,3.672,23.94,1.000,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,224,82.886,17.114,96.632,3.368,19.80,0.965,bicubic
resnetrs152.tf_in1k,256,82.886,17.114,96.286,3.714,86.62,1.000,bicubic
convnext_nano.in12k_ft_in1k,288,82.882,17.118,96.562,3.438,15.59,1.000,bicubic
sequencer2d_m.in1k,224,82.838,17.162,96.276,3.724,38.31,0.875,bicubic
resnext101_32x8d.tv2_in1k,224,82.832,17.168,96.232,3.768,88.79,0.965,bilinear
swinv2_tiny_window16_256.ms_in1k,256,82.828,17.172,96.222,3.778,28.35,0.900,bicubic
pnasnet5large.tf_in1k,331,82.828,17.172,96.038,3.962,86.06,0.911,bicubic
regnetx_320.tv2_in1k,224,82.824,17.176,96.202,3.798,107.81,0.965,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,82.824,17.176,96.192,3.808,27.91,0.900,bicubic
resnetv2_50x1_bit.goog_distilled_in1k,224,82.820,17.180,96.526,3.474,25.55,0.875,bicubic
rdnet_tiny.nv_in1k,224,82.820,17.180,96.278,3.722,23.86,0.900,bicubic
resnet152.a1h_in1k,224,82.818,17.182,96.124,3.876,60.19,0.950,bicubic
resnet101.a1h_in1k,288,82.802,17.198,96.320,3.680,44.55,1.000,bicubic
rexnet_300.nav_in1k,224,82.780,17.220,96.234,3.766,34.71,0.875,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,82.762,17.238,96.178,3.822,86.43,0.900,bicubic
cs3se_edgenet_x.c2ns_in1k,256,82.760,17.240,96.306,3.694,50.72,0.950,bicubic
nfnet_l0.ra2_in1k,288,82.756,17.244,96.494,3.506,35.07,1.000,bicubic
cs3edgenet_x.c2_in1k,288,82.746,17.254,96.390,3.610,47.82,1.000,bicubic
resnet152.a1_in1k,288,82.744,17.256,95.720,4.280,60.19,1.000,bicubic
regnety_032.ra_in1k,288,82.724,17.276,96.424,3.576,19.44,1.000,bicubic
twins_pcpvt_base.in1k,224,82.722,17.278,96.348,3.652,43.83,0.900,bicubic
resnext101_32x8d.fb_wsl_ig1b_ft_in1k,224,82.720,17.280,96.624,3.376,88.79,0.875,bilinear
efficientvit_b2.r256_in1k,256,82.712,17.288,96.092,3.908,24.33,1.000,bicubic
fastvit_sa24.apple_in1k,256,82.706,17.294,96.278,3.722,21.55,0.900,bicubic
davit_tiny.msft_in1k,224,82.698,17.302,96.284,3.716,28.36,0.950,bicubic
convnext_tiny.fb_in1k,288,82.694,17.306,96.144,3.856,28.59,1.000,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,82.674,17.326,96.316,3.684,32.59,1.000,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,288,82.666,17.334,96.546,3.454,15.62,1.000,bicubic
regnetz_c16.ra3_in1k,320,82.660,17.340,96.332,3.668,13.46,1.000,bicubic
efficientnet_b4.ra2_in1k,320,82.654,17.346,96.136,3.864,19.34,0.875,bicubic
cs3sedarknet_x.c2ns_in1k,288,82.650,17.350,96.348,3.652,35.40,1.000,bicubic
regnety_160.tv2_in1k,224,82.646,17.354,96.230,3.770,83.59,0.965,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,82.644,17.356,96.490,3.510,25.58,1.000,bicubic
regnetz_c16_evos.ch_in1k,320,82.644,17.356,96.480,3.520,13.49,0.950,bicubic
nasnetalarge.tf_in1k,331,82.636,17.364,96.060,3.940,88.75,0.911,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,300,82.634,17.366,96.630,3.370,14.36,0.900,bicubic
xcit_medium_24_p16_224.fb_in1k,224,82.632,17.368,95.980,4.020,84.40,1.000,bicubic
vit_base_patch32_clip_224.laion2b_ft_in1k,224,82.630,17.370,96.204,3.796,88.22,0.900,bicubic
nextvit_small.bd_in1k,224,82.620,17.380,96.222,3.778,31.76,0.950,bicubic
resnet152.a2_in1k,288,82.620,17.380,95.744,4.256,60.19,1.000,bicubic
poolformerv2_m48.sail_in1k,224,82.612,17.388,96.068,3.932,73.35,1.000,bicubic
hgnetv2_b3.ssld_stage1_in22k_in1k,224,82.610,17.390,96.362,3.638,16.29,0.965,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,82.608,17.392,96.392,3.608,16.52,0.950,bicubic
tf_efficientnet_b4.in1k,380,82.608,17.392,96.126,3.874,19.34,0.922,bicubic
convnext_tiny_hnf.a2h_in1k,288,82.608,17.392,96.024,3.976,28.59,1.000,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,82.606,17.394,96.310,3.690,10.59,1.000,bicubic
levit_conv_384.fb_dist_in1k,224,82.600,17.400,96.020,3.980,39.13,0.900,bicubic
levit_384.fb_dist_in1k,224,82.598,17.402,96.016,3.984,39.13,0.900,bicubic
eca_nfnet_l0.ra2_in1k,288,82.596,17.404,96.490,3.510,24.14,1.000,bicubic
regnety_080_tv.tv2_in1k,224,82.592,17.408,96.244,3.756,39.38,0.965,bicubic
flexivit_small.1200ep_in1k,240,82.592,17.408,96.150,3.850,22.06,0.950,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,82.580,17.420,96.254,3.746,12.12,1.000,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,82.580,17.420,96.184,3.816,12.11,1.000,bicubic
xcit_small_24_p16_224.fb_in1k,224,82.580,17.420,96.000,4.000,47.67,1.000,bicubic
regnetx_160.tv2_in1k,224,82.576,17.424,96.056,3.944,54.28,0.965,bicubic
vit_relpos_medium_patch16_cls_224.sw_in1k,224,82.572,17.428,96.076,3.924,38.76,0.900,bicubic
efficientformer_l3.snap_dist_in1k,224,82.564,17.436,96.242,3.758,31.41,0.950,bicubic
hgnet_tiny.ssld_in1k,288,82.524,17.476,96.514,3.486,14.74,1.000,bicubic
resnet61q.ra2_in1k,288,82.524,17.476,96.134,3.866,36.85,1.000,bicubic
repvit_m1_5.dist_450e_in1k,224,82.520,17.480,96.110,3.890,14.64,0.950,bicubic
wide_resnet101_2.tv2_in1k,224,82.516,17.484,96.012,3.988,126.89,0.965,bilinear
vit_little_patch16_reg4_gap_256.sbb_in1k,256,82.514,17.486,96.260,3.740,22.52,0.950,bicubic
inception_next_tiny.sail_in1k,224,82.508,17.492,96.000,4.000,28.06,0.875,bicubic
crossvit_18_dagger_240.in1k,240,82.504,17.496,96.068,3.932,44.27,0.875,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,82.496,17.504,96.280,3.720,11.07,1.000,bicubic
convnextv2_nano.fcmae_ft_in1k,288,82.496,17.504,96.228,3.772,15.62,1.000,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,82.480,17.520,96.300,3.700,13.68,1.000,bicubic
vit_relpos_base_patch16_224.sw_in1k,224,82.476,17.524,96.144,3.856,86.43,0.900,bicubic
vit_relpos_medium_patch16_224.sw_in1k,224,82.466,17.534,96.084,3.916,38.75,0.900,bicubic
poolformer_m48.sail_in1k,224,82.462,17.538,95.968,4.032,73.47,0.950,bicubic
pit_b_224.in1k,224,82.460,17.540,95.708,4.292,73.76,0.900,bicubic
regnetv_040.ra3_in1k,224,82.448,17.552,96.204,3.796,20.64,0.950,bicubic
resnext101_64x4d.c1_in1k,224,82.446,17.554,95.920,4.080,83.46,0.950,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,82.412,17.588,96.234,3.766,9.11,0.890,bicubic
mvitv2_tiny.fb_in1k,224,82.408,17.592,96.150,3.850,24.17,0.900,bicubic
coatnet_bn_0_rw_224.sw_in1k,224,82.394,17.606,96.194,3.806,27.44,0.950,bicubic
coatnet_0_rw_224.sw_in1k,224,82.394,17.606,95.844,4.156,27.44,0.950,bicubic
xcit_tiny_12_p8_384.fb_dist_in1k,384,82.392,17.608,96.214,3.786,6.71,1.000,bicubic
flexivit_small.600ep_in1k,240,82.392,17.608,96.040,3.960,22.06,0.950,bicubic
crossvit_18_240.in1k,240,82.386,17.614,96.066,3.934,43.27,0.875,bicubic
repvit_m1_5.dist_300e_in1k,224,82.382,17.618,96.026,3.974,14.64,0.950,bicubic
coat_small.in1k,224,82.376,17.624,96.214,3.786,21.69,0.900,bicubic
ecaresnet50t.ra2_in1k,320,82.370,17.630,96.120,3.880,25.57,0.950,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,82.362,17.638,96.256,3.744,11.07,0.950,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,288,82.360,17.640,96.404,3.596,11.22,1.000,bicubic
resnet51q.ra2_in1k,288,82.356,17.644,96.178,3.822,35.70,1.000,bilinear
efficientnetv2_rw_t.ra2_in1k,288,82.354,17.646,96.178,3.822,13.65,1.000,bicubic
sequencer2d_s.in1k,224,82.336,17.664,96.032,3.968,27.65,0.875,bicubic
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,82.332,17.668,96.526,3.474,44.54,1.000,bilinear
mobilevitv2_200.cvnets_in22k_ft_in1k,256,82.322,17.678,95.940,4.060,18.45,0.888,bicubic
resnet101.a1_in1k,288,82.322,17.678,95.628,4.372,44.55,1.000,bicubic
regnety_040.ra3_in1k,224,82.316,17.684,96.076,3.924,20.65,0.950,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,82.310,17.690,95.714,4.286,59.88,0.875,bilinear
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,82.308,17.692,95.982,4.018,38.73,0.900,bicubic
convnext_nano.in12k_ft_in1k,224,82.306,17.694,96.338,3.662,15.59,0.950,bicubic
crossvit_15_dagger_240.in1k,240,82.306,17.694,95.968,4.032,28.21,0.875,bicubic
coat_lite_small.in1k,224,82.302,17.698,95.834,4.166,19.84,0.900,bicubic
efficientnet_b3.ra2_in1k,320,82.298,17.702,96.128,3.872,12.23,1.000,bicubic
resnet152.tv2_in1k,224,82.294,17.706,96.000,4.000,60.19,0.965,bilinear
resnetrs101.tf_in1k,288,82.294,17.706,96.000,4.000,63.62,0.940,bicubic
convit_base.fb_in1k,224,82.294,17.706,95.938,4.062,86.54,0.875,bicubic
tresnet_l.miil_in1k_448,448,82.278,17.722,95.988,4.012,55.99,0.875,bilinear
wide_resnet50_2.racm_in1k,288,82.266,17.734,96.062,3.938,68.88,0.950,bicubic
resnet101d.ra2_in1k,256,82.252,17.748,96.068,3.932,44.57,0.950,bicubic
vit_srelpos_medium_patch16_224.sw_in1k,224,82.250,17.750,95.928,4.072,38.74,0.900,bicubic
cs3darknet_x.c2ns_in1k,288,82.236,17.764,96.232,3.768,35.05,1.000,bicubic
convnext_tiny_hnf.a2h_in1k,224,82.230,17.770,95.860,4.140,28.59,0.950,bicubic
crossvit_base_240.in1k,240,82.228,17.772,95.814,4.186,105.03,0.875,bicubic
resnet101.a2_in1k,288,82.224,17.776,95.738,4.262,44.55,1.000,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,82.216,17.784,95.998,4.002,86.54,0.900,bicubic
hgnet_small.paddle_in1k,288,82.214,17.786,96.224,3.776,24.36,1.000,bicubic
cs3edgenet_x.c2_in1k,256,82.214,17.786,95.938,4.062,47.82,0.887,bicubic
poolformerv2_m36.sail_in1k,224,82.214,17.786,95.896,4.104,56.08,1.000,bicubic
cait_xxs36_384.fb_dist_in1k,384,82.208,17.792,96.150,3.850,17.37,1.000,bicubic
pvt_v2_b2_li.in1k,224,82.202,17.798,96.110,3.890,22.55,0.900,bicubic
seresnext50_32x4d.racm_in1k,288,82.186,17.814,96.148,3.852,27.56,0.950,bicubic
ecaresnet101d.miil_in1k,224,82.186,17.814,96.062,3.938,44.57,0.875,bicubic
focalnet_tiny_lrf.ms_in1k,224,82.174,17.826,95.948,4.052,28.65,0.900,bicubic
flexivit_small.300ep_in1k,240,82.170,17.830,96.026,3.974,22.06,0.950,bicubic
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,224,82.162,17.838,96.224,3.776,25.03,0.875,bilinear
efficientvit_b2.r224_in1k,224,82.162,17.838,95.710,4.290,24.33,0.950,bicubic
regnetz_c16.ra3_in1k,256,82.160,17.840,96.054,3.946,13.46,0.940,bicubic
efficientformerv2_s2.snap_dist_in1k,224,82.150,17.850,95.912,4.088,12.71,0.950,bicubic
focalnet_tiny_srf.ms_in1k,224,82.144,17.856,95.970,4.030,28.43,0.900,bicubic
swin_s3_tiny_224.ms_in1k,224,82.128,17.872,95.958,4.042,28.33,0.900,bicubic
ecaresnet50t.a1_in1k,288,82.112,17.888,95.654,4.346,25.57,1.000,bicubic
poolformer_m36.sail_in1k,224,82.104,17.896,95.698,4.302,56.17,0.950,bicubic
visformer_small.in1k,224,82.096,17.904,95.876,4.124,40.22,0.900,bicubic
pvt_v2_b2.in1k,224,82.094,17.906,95.956,4.044,25.36,0.900,bicubic
halo2botnet50ts_256.a1h_in1k,256,82.084,17.916,95.658,4.342,22.64,0.950,bicubic
convnext_tiny.fb_in1k,224,82.066,17.934,95.854,4.146,28.59,0.875,bicubic
tresnet_xl.miil_in1k,224,82.064,17.936,95.930,4.070,78.44,0.875,bilinear
coatnet_rmlp_nano_rw_224.sw_in1k,224,82.062,17.938,95.870,4.130,15.15,0.900,bicubic
hrnet_w18_ssld.paddle_in1k,288,82.048,17.952,96.244,3.756,21.30,1.000,bilinear
resnetv2_101.a1h_in1k,224,82.042,17.958,95.866,4.134,44.54,0.950,bicubic
fbnetv3_g.ra2_in1k,288,82.040,17.960,96.064,3.936,16.62,0.950,bilinear
convnextv2_nano.fcmae_ft_in22k_in1k,224,82.038,17.962,96.174,3.826,15.62,0.875,bicubic
resnext50_32x4d.a1h_in1k,288,82.012,17.988,95.932,4.068,25.03,1.000,bicubic
ecaresnet101d_pruned.miil_in1k,288,82.006,17.994,96.164,3.836,24.88,0.950,bicubic
resnetv2_50d_evos.ah_in1k,288,82.000,18.000,95.898,4.102,25.59,1.000,bicubic
coatnext_nano_rw_224.sw_in1k,224,81.998,18.002,95.888,4.112,14.70,0.900,bicubic
resnet152.a1_in1k,224,81.998,18.002,95.294,4.706,60.19,0.950,bicubic
resnext101_32x8d.tv2_in1k,176,81.990,18.010,95.716,4.284,88.79,0.875,bilinear
xcit_small_12_p16_224.fb_in1k,224,81.982,18.018,95.814,4.186,26.25,1.000,bicubic
xception41p.ra3_in1k,299,81.980,18.020,95.788,4.212,26.91,0.940,bicubic
deit_base_patch16_224.fb_in1k,224,81.980,18.020,95.742,4.258,86.57,0.900,bicubic
gcvit_xtiny.in1k,224,81.968,18.032,95.966,4.034,19.98,0.875,bicubic
resnet61q.ra2_in1k,256,81.966,18.034,95.852,4.148,36.85,0.900,bicubic
resnetv2_50d_gn.ah_in1k,288,81.962,18.038,95.936,4.064,25.57,1.000,bicubic
tf_efficientnetv2_b3.in1k,300,81.960,18.040,95.774,4.226,14.36,0.904,bicubic
resnet101.a1h_in1k,224,81.950,18.050,95.760,4.240,44.55,0.950,bicubic
vit_base_patch32_clip_224.openai_ft_in1k,224,81.946,18.054,95.974,4.026,88.22,0.900,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k,256,81.944,18.056,95.794,4.206,14.25,0.888,bicubic
regnetz_c16_evos.ch_in1k,256,81.942,18.058,96.150,3.850,13.49,0.950,bicubic
regnety_032.ra_in1k,224,81.942,18.058,95.970,4.030,19.44,0.950,bicubic
hgnet_tiny.ssld_in1k,224,81.940,18.060,96.114,3.886,14.74,0.965,bicubic
cs3sedarknet_x.c2ns_in1k,256,81.926,18.074,96.022,3.978,35.40,0.887,bicubic
resnet101.tv2_in1k,224,81.906,18.094,95.768,4.232,44.55,0.965,bilinear
xcit_tiny_24_p8_224.fb_in1k,224,81.890,18.110,95.980,4.020,12.11,1.000,bicubic
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,81.880,18.120,96.100,3.900,194.03,0.875,bilinear
nfnet_l0.ra2_in1k,224,81.868,18.132,96.036,3.964,35.07,0.900,bicubic
mobilenetv4_conv_large.e500_r256_in1k,256,81.864,18.136,95.696,4.304,32.59,0.950,bicubic
cs3darknet_x.c2ns_in1k,256,81.856,18.144,95.956,4.044,35.05,0.950,bicubic
convnextv2_nano.fcmae_ft_in1k,224,81.856,18.144,95.740,4.260,15.62,0.875,bicubic
tf_efficientnet_b3.ap_in1k,300,81.854,18.146,95.608,4.392,12.23,0.904,bicubic
vit_small_r26_s32_224.augreg_in21k_ft_in1k,224,81.844,18.156,96.024,3.976,36.43,0.900,bicubic
pit_s_distilled_224.in1k,224,81.842,18.158,95.724,4.276,24.04,0.900,bicubic
fastvit_sa12.apple_dist_in1k,256,81.842,18.158,95.700,4.300,11.58,0.900,bicubic
resnet50d.ra4_e3600_r224_in1k,288,81.830,18.170,95.920,4.080,25.58,1.000,bicubic
swinv2_tiny_window8_256.ms_in1k,256,81.824,18.176,95.988,4.012,28.35,0.900,bicubic
regnety_032.tv2_in1k,224,81.798,18.202,95.846,4.154,19.44,0.965,bicubic
swinv2_cr_tiny_ns_224.sw_in1k,224,81.796,18.204,95.824,4.176,28.33,0.900,bicubic
vit_base_patch16_224.orig_in21k_ft_in1k,224,81.786,18.214,96.124,3.876,86.57,0.900,bicubic
resnetaa50d.sw_in12k_ft_in1k,224,81.782,18.218,96.036,3.964,25.58,0.950,bicubic
resnet51q.ra2_in1k,256,81.778,18.222,95.950,4.050,35.70,0.875,bilinear
cs3sedarknet_l.c2ns_in1k,288,81.766,18.234,95.966,4.034,21.91,0.950,bicubic
eca_nfnet_l0.ra2_in1k,224,81.764,18.236,95.998,4.002,24.14,0.900,bicubic
resnet152.a2_in1k,224,81.764,18.236,95.270,4.730,60.19,0.950,bicubic
tresnet_m.miil_in1k_448,448,81.710,18.290,95.562,4.438,31.39,0.875,bilinear
coatnet_nano_rw_224.sw_in1k,224,81.704,18.296,95.650,4.350,15.14,0.900,bicubic
twins_svt_small.in1k,224,81.692,18.308,95.668,4.332,24.06,0.900,bicubic
ecaresnet50t.a2_in1k,288,81.682,18.318,95.532,4.468,25.57,1.000,bicubic
halonet50ts.a1h_in1k,256,81.650,18.350,95.614,4.386,22.73,0.940,bicubic
tf_efficientnet_b3.aa_in1k,300,81.648,18.352,95.724,4.276,12.23,0.904,bicubic
ecaresnet50d.miil_in1k,288,81.640,18.360,95.886,4.114,25.58,0.950,bicubic
rexnet_200.nav_in1k,224,81.640,18.360,95.668,4.332,16.37,0.875,bicubic
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,81.620,18.380,96.036,3.964,88.79,0.875,bilinear
convnext_nano_ols.d1h_in1k,288,81.612,18.388,95.626,4.374,15.65,1.000,bicubic
resnetaa50.a1h_in1k,288,81.604,18.396,95.808,4.192,25.56,1.000,bicubic
wide_resnet50_2.tv2_in1k,224,81.598,18.402,95.764,4.236,68.88,0.965,bilinear
poolformerv2_s36.sail_in1k,224,81.576,18.424,95.680,4.320,30.79,1.000,bicubic
edgenext_small.usi_in1k,320,81.572,18.428,95.712,4.288,5.59,1.000,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,224,81.566,18.434,95.898,4.102,11.22,0.965,bicubic
regnetx_080.tv2_in1k,224,81.560,18.440,95.542,4.458,39.57,0.965,bicubic
lamhalobotnet50ts_256.a1h_in1k,256,81.548,18.452,95.494,4.506,22.57,0.950,bicubic
tf_efficientnet_lite4.in1k,380,81.546,18.454,95.666,4.334,13.01,0.920,bilinear
tiny_vit_11m_224.in1k,224,81.538,18.462,95.870,4.130,11.00,0.950,bicubic
tnt_s_patch16_224,224,81.528,18.472,95.734,4.266,23.76,0.900,bicubic
crossvit_15_240.in1k,240,81.518,18.482,95.696,4.304,27.53,0.875,bicubic
vit_large_patch32_384.orig_in21k_ft_in1k,384,81.506,18.494,96.088,3.912,306.63,1.000,bicubic
levit_conv_256.fb_dist_in1k,224,81.506,18.494,95.488,4.512,18.89,0.900,bicubic
levit_256.fb_dist_in1k,224,81.506,18.494,95.466,4.534,18.89,0.900,bicubic
tresnet_l.miil_in1k,224,81.498,18.502,95.652,4.348,55.99,0.875,bilinear
repvit_m3.dist_in1k,224,81.494,18.506,95.562,4.438,10.68,0.950,bicubic
resnet101.a1_in1k,224,81.494,18.506,95.164,4.836,44.55,0.950,bicubic
wide_resnet50_2.racm_in1k,224,81.488,18.512,95.544,4.456,68.88,0.875,bicubic
resnext50_32x4d.a1_in1k,288,81.484,18.516,95.162,4.838,25.03,1.000,bicubic
vit_relpos_small_patch16_224.sw_in1k,224,81.476,18.524,95.824,4.176,21.98,0.900,bicubic
efficientnet_b3.ra2_in1k,288,81.474,18.526,95.712,4.288,12.23,0.875,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,81.474,18.526,95.692,4.308,11.07,0.950,bicubic
convnext_nano.d1h_in1k,288,81.474,18.526,95.670,4.330,15.59,1.000,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k,256,81.470,18.530,95.672,4.328,10.59,0.888,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,288,81.460,18.540,96.008,3.992,11.22,1.000,bicubic
gcresnet50t.ra2_in1k,288,81.458,18.542,95.722,4.278,25.90,1.000,bicubic
ecaresnet50t.ra2_in1k,256,81.446,18.554,95.678,4.322,25.57,0.875,bicubic
resnet50d.a1_in1k,288,81.444,18.556,95.224,4.776,25.58,1.000,bicubic
dm_nfnet_f0.dm_in1k,192,81.438,18.562,95.678,4.322,71.49,0.900,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,288,81.434,18.566,95.696,4.304,7.79,1.000,bicubic
poolformer_s36.sail_in1k,224,81.432,18.568,95.444,4.556,30.86,0.900,bicubic
nest_tiny_jx.goog_in1k,224,81.428,18.572,95.626,4.374,17.06,0.875,bicubic
hgnet_small.paddle_in1k,224,81.426,18.574,95.846,4.154,24.36,0.965,bicubic
ecaresnetlight.miil_in1k,288,81.416,18.584,95.794,4.206,30.16,0.950,bicubic
vit_small_patch16_224.augreg_in21k_ft_in1k,224,81.414,18.586,96.150,3.850,22.05,0.900,bicubic
convit_small.fb_in1k,224,81.414,18.586,95.736,4.264,27.78,0.875,bicubic
resnetv2_50.a1h_in1k,288,81.408,18.592,95.712,4.288,25.55,1.000,bicubic
tf_efficientnet_b1.ns_jft_in1k,240,81.388,18.612,95.758,4.242,7.79,0.882,bicubic
swin_tiny_patch4_window7_224.ms_in1k,224,81.388,18.612,95.540,4.460,28.29,0.900,bicubic
gernet_l.idstcv_in1k,256,81.374,18.626,95.552,4.448,31.08,0.875,bilinear
deit3_small_patch16_224.fb_in1k,224,81.374,18.626,95.454,4.546,22.06,0.900,bicubic
efficientnetv2_rw_t.ra2_in1k,224,81.372,18.628,95.552,4.448,13.65,1.000,bicubic
convmixer_1536_20.in1k,224,81.370,18.630,95.630,4.370,51.63,0.960,bicubic
resnet50d.ra2_in1k,288,81.350,18.650,95.742,4.258,25.58,0.950,bicubic
resnet101.a2_in1k,224,81.344,18.656,95.198,4.802,44.55,0.950,bicubic
legacy_senet154.in1k,224,81.326,18.674,95.496,4.504,115.09,0.875,bilinear
efficientnet_el.ra_in1k,300,81.306,18.694,95.540,4.460,10.59,0.904,bicubic
coat_mini.in1k,224,81.304,18.696,95.388,4.612,10.34,0.900,bicubic
repvit_m1_1.dist_450e_in1k,224,81.302,18.698,95.572,4.428,8.80,0.950,bicubic
resnext50_32x4d.a2_in1k,288,81.298,18.702,95.110,4.890,25.03,1.000,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,256,81.284,18.716,95.740,4.260,11.07,1.000,bicubic
ecaresnet50t.a1_in1k,224,81.284,18.716,95.150,4.850,25.57,0.950,bicubic
seresnet50.ra2_in1k,288,81.282,18.718,95.652,4.348,28.09,0.950,bicubic
seresnext50_32x4d.racm_in1k,224,81.268,18.732,95.626,4.374,27.56,0.875,bicubic
gc_efficientnetv2_rw_t.agc_in1k,224,81.268,18.732,95.574,4.426,13.68,1.000,bicubic
senet154.gluon_in1k,224,81.258,18.742,95.358,4.642,115.09,0.875,bicubic
res2net101d.in1k,224,81.254,18.746,95.348,4.652,45.23,0.875,bilinear
fbnetv3_g.ra2_in1k,240,81.252,18.748,95.682,4.318,16.62,0.950,bilinear
resnet50.a1_in1k,288,81.240,18.760,95.112,4.888,25.56,1.000,bicubic
gcresnext50ts.ch_in1k,288,81.234,18.766,95.536,4.464,15.67,1.000,bicubic
cs3sedarknet_l.c2ns_in1k,256,81.220,18.780,95.806,4.194,21.91,0.887,bicubic
deit_small_distilled_patch16_224.fb_in1k,224,81.216,18.784,95.380,4.620,22.44,0.900,bicubic
