model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,96.100,3.900,99.280,0.720,44.54,1.000,bilinear
resnetv2_50x1_bit.goog_distilled_in1k,224,96.100,3.900,99.270,0.730,25.55,0.875,bicubic
deit_base_distilled_patch16_224.fb_in1k,224,96.100,3.900,99.190,0.810,87.34,0.900,bicubic
regnetv_064.ra3_in1k,224,96.090,3.910,99.310,0.690,30.58,0.950,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,96.090,3.910,99.310,0.690,236.34,0.875,bicubic
regnety_320.tv2_in1k,224,96.090,3.910,99.230,0.770,145.05,0.965,bicubic
deit3_medium_patch16_224.fb_in1k,224,96.090,3.910,99.190,0.810,38.85,0.900,bicubic
focalnet_small_srf.ms_in1k,224,96.090,3.910,99.160,0.840,49.89,0.900,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,96.090,3.910,99.150,0.850,60.40,0.950,bicubic
swin_base_patch4_window7_224.ms_in1k,224,96.090,3.910,99.040,0.960,87.77,0.900,bicubic
swinv2_cr_small_224.sw_in1k,224,96.090,3.910,98.870,1.130,49.70,0.900,bicubic
tf_efficientnet_b5.in1k,456,96.080,3.920,99.300,0.700,30.39,0.934,bicubic
resnet152d.ra2_in1k,256,96.070,3.930,99.300,0.700,60.21,0.950,bicubic
efficientformerv2_l.snap_dist_in1k,224,96.060,3.940,99.200,0.800,26.32,0.950,bicubic
cs3edgenet_x.c2_in1k,288,96.060,3.940,99.130,0.870,47.82,1.000,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,96.050,3.950,99.240,0.760,11.07,0.950,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,288,96.050,3.950,99.220,0.780,15.62,1.000,bicubic
regnety_160.deit_in1k,224,96.050,3.950,99.210,0.790,83.59,0.950,bicubic
xcit_tiny_12_p8_384.fb_dist_in1k,384,96.050,3.950,99.130,0.870,6.71,1.000,bicubic
resnet101.a1h_in1k,288,96.040,3.960,99.140,0.860,44.55,1.000,bicubic
cs3sedarknet_x.c2ns_in1k,288,96.040,3.960,99.110,0.890,35.40,1.000,bicubic
maxxvit_rmlp_nano_rw_256.sw_in1k,256,96.030,3.970,99.260,0.740,16.78,0.950,bicubic
resnext101_64x4d.tv_in1k,224,96.030,3.970,99.160,0.840,83.46,0.875,bilinear
regnety_080.ra3_in1k,224,96.030,3.970,99.110,0.890,39.18,0.950,bicubic
resnetrs152.tf_in1k,256,96.030,3.970,99.100,0.900,86.62,1.000,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,96.030,3.970,99.090,0.910,18.45,1.000,bicubic
coatnet_1_rw_224.sw_in1k,224,96.030,3.970,99.050,0.950,41.72,0.950,bicubic
xcit_small_12_p16_224.fb_dist_in1k,224,96.020,3.980,99.150,0.850,26.25,1.000,bicubic
efficientvit_b3.r224_in1k,224,96.020,3.980,98.920,1.080,48.65,0.950,bicubic
convnext_tiny_hnf.a2h_in1k,288,96.010,3.990,99.080,0.920,28.59,1.000,bicubic
regnety_040.ra3_in1k,288,96.000,4.000,99.200,0.800,20.65,1.000,bicubic
pvt_v2_b3.in1k,224,96.000,4.000,99.190,0.810,45.24,0.900,bicubic
maxvit_rmlp_nano_rw_256.sw_in1k,256,96.000,4.000,98.960,1.040,15.50,0.950,bicubic
convnext_nano.in12k_ft_in1k,288,95.990,4.010,99.310,0.690,15.59,1.000,bicubic
xcit_tiny_24_p16_384.fb_dist_in1k,384,95.990,4.010,99.230,0.770,12.12,1.000,bicubic
regnety_032.ra_in1k,288,95.990,4.010,99.190,0.810,19.44,1.000,bicubic
regnetx_320.tv2_in1k,224,95.990,4.010,99.100,0.900,107.81,0.965,bicubic
resnext101_32x8d.tv2_in1k,224,95.990,4.010,99.090,0.910,88.79,0.965,bilinear
sequencer2d_s.in1k,224,95.990,4.010,99.050,0.950,27.65,0.875,bicubic
hrnet_w18_ssld.paddle_in1k,288,95.980,4.020,99.290,0.710,21.30,1.000,bilinear
hgnetv2_b3.ssld_stage1_in22k_in1k,224,95.980,4.020,99.280,0.720,16.29,0.965,bicubic
efficientvit_b2.r288_in1k,288,95.980,4.020,99.200,0.800,24.33,1.000,bicubic
regnety_160.tv2_in1k,224,95.980,4.020,99.160,0.840,83.59,0.965,bicubic
swinv2_tiny_window16_256.ms_in1k,256,95.980,4.020,99.150,0.850,28.35,0.900,bicubic
regnetz_c16.ra3_in1k,320,95.980,4.020,99.100,0.900,13.46,1.000,bicubic
eca_nfnet_l0.ra2_in1k,288,95.970,4.030,99.210,0.790,24.14,1.000,bicubic
tresnet_xl.miil_in1k_448,448,95.970,4.030,99.120,0.880,78.44,0.875,bilinear
nest_small_jx.goog_in1k,224,95.970,4.030,99.040,0.960,38.35,0.875,bicubic
tf_efficientnet_b4.aa_in1k,380,95.950,4.050,99.170,0.830,19.34,0.922,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,95.950,4.050,99.160,0.840,41.69,0.950,bicubic
cs3se_edgenet_x.c2ns_in1k,256,95.950,4.050,99.120,0.880,50.72,0.950,bicubic
convformer_s18.sail_in1k,224,95.950,4.050,98.890,1.110,26.77,1.000,bicubic
repvit_m1_5.dist_450e_in1k,224,95.930,4.070,99.160,0.840,14.64,0.950,bicubic
maxvit_nano_rw_256.sw_in1k,256,95.930,4.070,99.000,1.000,15.45,0.950,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,224,95.920,4.080,99.280,0.720,16.29,0.965,bicubic
coat_small.in1k,224,95.920,4.080,99.160,0.840,21.69,0.900,bicubic
fastvit_sa24.apple_in1k,256,95.910,4.090,99.160,0.840,21.55,0.900,bicubic
resnet101d.ra2_in1k,256,95.900,4.100,99.150,0.850,44.57,0.950,bicubic
convnextv2_nano.fcmae_ft_in1k,288,95.900,4.100,99.110,0.890,15.62,1.000,bicubic
regnety_080_tv.tv2_in1k,224,95.900,4.100,99.110,0.890,39.38,0.965,bicubic
regnetx_160.tv2_in1k,224,95.900,4.100,99.080,0.920,54.28,0.965,bicubic
mobilenetv4_conv_large.e500_r256_in1k,320,95.890,4.110,99.120,0.880,32.59,1.000,bicubic
tresnet_l.miil_in1k_448,448,95.890,4.110,99.110,0.890,55.99,0.875,bilinear
resnet152.a1h_in1k,224,95.890,4.110,99.080,0.920,60.19,0.950,bicubic
maxxvitv2_nano_rw_256.sw_in1k,256,95.890,4.110,99.040,0.960,23.70,0.950,bicubic
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,224,95.880,4.120,99.250,0.750,25.03,0.875,bilinear
resnet51q.ra2_in1k,288,95.880,4.120,99.110,0.890,35.70,1.000,bilinear
mvitv2_tiny.fb_in1k,224,95.880,4.120,99.090,0.910,24.17,0.900,bicubic
swin_small_patch4_window7_224.ms_in1k,224,95.880,4.120,99.020,0.980,49.61,0.900,bicubic
cs3darknet_x.c2ns_in1k,288,95.870,4.130,99.190,0.810,35.05,1.000,bicubic
regnety_064.ra3_in1k,224,95.870,4.130,99.140,0.860,30.58,0.950,bicubic
cait_xxs36_384.fb_dist_in1k,384,95.870,4.130,99.090,0.910,17.37,1.000,bicubic
nextvit_small.bd_in1k,224,95.870,4.130,99.080,0.920,31.76,0.950,bicubic
resnest101e.in1k,256,95.850,4.150,99.210,0.790,48.28,0.875,bilinear
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,95.850,4.150,99.170,0.830,194.03,0.875,bilinear
vit_large_patch32_384.orig_in21k_ft_in1k,384,95.840,4.160,99.160,0.840,306.63,1.000,bicubic
rexnet_300.nav_in1k,224,95.830,4.170,99.130,0.870,34.71,0.875,bicubic
sequencer2d_m.in1k,224,95.820,4.180,99.110,0.890,38.31,0.875,bicubic
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,95.820,4.180,99.100,0.900,11.07,0.950,bicubic
tf_efficientnet_b4.in1k,380,95.820,4.180,99.060,0.940,19.34,0.922,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,288,95.810,4.190,99.270,0.730,11.22,1.000,bicubic
resnetaa50d.sw_in12k_ft_in1k,288,95.810,4.190,99.180,0.820,25.58,1.000,bicubic
rexnetr_200.sw_in12k_ft_in1k,224,95.810,4.190,99.170,0.830,16.52,0.950,bicubic
xcit_tiny_24_p8_224.fb_dist_in1k,224,95.800,4.200,99.210,0.790,12.11,1.000,bicubic
mobilenetv4_conv_large.e600_r384_in1k,384,95.800,4.200,99.060,0.940,32.59,0.950,bicubic
resnet61q.ra2_in1k,288,95.800,4.200,99.000,1.000,36.85,1.000,bicubic
twins_pcpvt_base.in1k,224,95.790,4.210,99.130,0.870,43.83,0.900,bicubic
convnext_tiny.fb_in1k,288,95.780,4.220,99.150,0.850,28.59,1.000,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,95.770,4.230,99.150,0.850,11.07,1.000,bicubic
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,95.770,4.230,99.040,0.960,86.43,0.900,bicubic
efficientnet_b4.ra2_in1k,320,95.760,4.240,99.160,0.840,19.34,0.875,bicubic
regnetv_040.ra3_in1k,224,95.750,4.250,99.220,0.780,20.64,0.950,bicubic
tf_efficientnet_b2.ns_jft_in1k,260,95.750,4.250,99.120,0.880,9.11,0.890,bicubic
poolformerv2_m48.sail_in1k,224,95.750,4.250,98.980,1.020,73.35,1.000,bicubic
ecaresnet101d_pruned.miil_in1k,288,95.740,4.260,99.180,0.820,24.88,0.950,bicubic
vit_little_patch16_reg4_gap_256.sbb_in1k,256,95.740,4.260,99.120,0.880,22.52,0.950,bicubic
gc_efficientnetv2_rw_t.agc_in1k,288,95.740,4.260,99.020,0.980,13.68,1.000,bicubic
tresnet_m.miil_in21k_ft_in1k,224,95.730,4.270,99.030,0.970,31.39,0.875,bilinear
seresnext50_32x4d.racm_in1k,288,95.720,4.280,99.190,0.810,27.56,0.950,bicubic
efficientnet_b3.ra2_in1k,320,95.720,4.280,99.040,0.960,12.23,1.000,bicubic
pnasnet5large.tf_in1k,331,95.720,4.280,98.920,1.080,86.06,0.911,bicubic
hgnet_tiny.ssld_in1k,224,95.710,4.290,99.260,0.740,14.74,0.965,bicubic
convnext_nano.in12k_ft_in1k,224,95.710,4.290,99.250,0.750,15.59,0.950,bicubic
resnext101_64x4d.c1_in1k,224,95.710,4.290,99.030,0.970,83.46,0.950,bicubic
regnetz_c16_evos.ch_in1k,256,95.700,4.300,99.230,0.770,13.49,0.950,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,95.700,4.300,99.150,0.850,10.59,1.000,bicubic
coatnet_bn_0_rw_224.sw_in1k,224,95.700,4.300,99.060,0.940,27.44,0.950,bicubic
repvit_m1_5.dist_300e_in1k,224,95.700,4.300,98.990,1.010,14.64,0.950,bicubic
nasnetalarge.tf_in1k,331,95.700,4.300,98.910,1.090,88.75,0.911,bicubic
flexivit_small.600ep_in1k,240,95.690,4.310,99.080,0.920,22.06,0.950,bicubic
convnextv2_tiny.fcmae_ft_in1k,224,95.680,4.320,99.150,0.850,28.64,0.875,bicubic
xcit_tiny_24_p8_224.fb_in1k,224,95.680,4.320,99.060,0.940,12.11,1.000,bicubic
resnetv2_101.a1h_in1k,224,95.680,4.320,99.010,0.990,44.54,0.950,bicubic
efficientvit_b2.r256_in1k,256,95.670,4.330,99.060,0.940,24.33,1.000,bicubic
crossvit_15_dagger_240.in1k,240,95.670,4.330,98.810,1.190,28.21,0.875,bicubic
wide_resnet50_2.racm_in1k,288,95.660,4.340,99.230,0.770,68.88,0.950,bicubic
davit_tiny.msft_in1k,224,95.660,4.340,99.030,0.970,28.36,0.950,bicubic
hgnet_small.paddle_in1k,288,95.650,4.350,99.150,0.850,24.36,1.000,bicubic
resnetv2_50d_evos.ah_in1k,288,95.650,4.350,99.110,0.890,25.59,1.000,bicubic
vit_small_r26_s32_224.augreg_in21k_ft_in1k,224,95.640,4.360,99.190,0.810,36.43,0.900,bicubic
rdnet_tiny.nv_in1k,224,95.640,4.360,99.030,0.970,23.86,0.900,bicubic
poolformer_m48.sail_in1k,224,95.640,4.360,98.950,1.050,73.47,0.950,bicubic
cs3sedarknet_x.c2ns_in1k,256,95.630,4.370,98.980,1.020,35.40,0.887,bicubic
pit_b_224.in1k,224,95.630,4.370,98.670,1.330,73.76,0.900,bicubic
crossvit_18_dagger_240.in1k,240,95.620,4.380,99.050,0.950,44.27,0.875,bicubic
efficientformer_l3.snap_dist_in1k,224,95.610,4.390,99.180,0.820,31.41,0.950,bicubic
efficientnetv2_rw_t.ra2_in1k,288,95.610,4.390,99.070,0.930,13.65,1.000,bicubic
hiera_tiny_224.mae_in1k_ft_in1k,224,95.600,4.400,98.870,1.130,27.91,0.900,bicubic
gcvit_xtiny.in1k,224,95.590,4.410,99.030,0.970,19.98,0.875,bicubic
vit_relpos_base_patch16_224.sw_in1k,224,95.590,4.410,99.030,0.970,86.43,0.900,bicubic
pvt_v2_b2_li.in1k,224,95.590,4.410,98.990,1.010,22.55,0.900,bicubic
flexivit_small.1200ep_in1k,240,95.560,4.440,99.120,0.880,22.06,0.950,bicubic
regnety_040.ra3_in1k,224,95.560,4.440,99.050,0.950,20.65,0.950,bicubic
xception41p.ra3_in1k,299,95.560,4.440,98.930,1.070,26.91,0.940,bicubic
coat_lite_small.in1k,224,95.560,4.440,98.880,1.120,19.84,0.900,bicubic
wide_resnet101_2.tv2_in1k,224,95.550,4.450,99.090,0.910,126.89,0.965,bilinear
tiny_vit_11m_224.in1k,224,95.550,4.450,98.990,1.010,11.00,0.950,bicubic
convit_base.fb_in1k,224,95.550,4.450,98.890,1.110,86.54,0.875,bicubic
vit_base_patch32_clip_224.laion2b_ft_in1k,224,95.550,4.450,98.870,1.130,88.22,0.900,bicubic
hgnetv2_b2.ssld_stage2_ft_in1k,224,95.540,4.460,99.180,0.820,11.22,0.965,bicubic
ecaresnet101d.miil_in1k,224,95.540,4.460,99.140,0.860,44.57,0.875,bicubic
levit_384.fb_dist_in1k,224,95.540,4.460,99.050,0.950,39.13,0.900,bicubic
levit_conv_384.fb_dist_in1k,224,95.540,4.460,99.050,0.950,39.13,0.900,bicubic
convnext_tiny.fb_in1k,224,95.540,4.460,99.000,1.000,28.59,0.875,bicubic
xcit_small_24_p16_224.fb_in1k,224,95.540,4.460,98.760,1.240,47.67,1.000,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k,224,95.530,4.470,99.120,0.880,15.62,0.875,bicubic
resnet152.tv2_in1k,224,95.530,4.470,98.960,1.040,60.19,0.965,bilinear
ecaresnet50t.ra2_in1k,320,95.520,4.480,99.120,0.880,25.57,0.950,bicubic
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,95.520,4.480,99.080,0.920,38.73,0.900,bicubic
convnext_tiny_hnf.a2h_in1k,224,95.520,4.480,99.010,0.990,28.59,0.950,bicubic
regnetz_c16.ra3_in1k,256,95.520,4.480,98.970,1.030,13.46,0.940,bicubic
flexivit_small.300ep_in1k,240,95.520,4.480,98.960,1.040,22.06,0.950,bicubic
xcit_medium_24_p16_224.fb_in1k,224,95.520,4.480,98.760,1.240,84.40,1.000,bicubic
cs3edgenet_x.c2_in1k,256,95.510,4.490,99.030,0.970,47.82,0.887,bicubic
swinv2_tiny_window8_256.ms_in1k,256,95.500,4.500,99.120,0.880,28.35,0.900,bicubic
fbnetv3_g.ra2_in1k,288,95.500,4.500,98.990,1.010,16.62,0.950,bilinear
pvt_v2_b2.in1k,224,95.500,4.500,98.990,1.010,25.36,0.900,bicubic
resnetv2_50d_gn.ah_in1k,288,95.500,4.500,98.980,1.020,25.57,1.000,bicubic
visformer_small.in1k,224,95.500,4.500,98.900,1.100,40.22,0.900,bicubic
crossvit_base_240.in1k,240,95.500,4.500,98.820,1.180,105.03,0.875,bicubic
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,95.490,4.510,99.220,0.780,28.29,0.900,bicubic
focalnet_tiny_srf.ms_in1k,224,95.490,4.510,99.140,0.860,28.43,0.900,bicubic
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,95.490,4.510,99.110,0.890,88.79,0.875,bilinear
ecaresnet50d.miil_in1k,288,95.490,4.510,99.090,0.910,25.58,0.950,bicubic
resnet51q.ra2_in1k,256,95.490,4.510,98.990,1.010,35.70,0.875,bilinear
vit_relpos_medium_patch16_cls_224.sw_in1k,224,95.490,4.510,98.950,1.050,38.76,0.900,bicubic
resnet101.a1_in1k,288,95.490,4.510,98.850,1.150,44.55,1.000,bicubic
crossvit_18_240.in1k,240,95.490,4.510,98.800,1.200,43.27,0.875,bicubic
resnet152.a2_in1k,288,95.490,4.510,98.790,1.210,60.19,1.000,bicubic
resnet152.a1_in1k,288,95.490,4.510,98.770,1.230,60.19,1.000,bicubic
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,95.480,4.520,99.100,0.900,44.18,0.875,bilinear
focalnet_tiny_lrf.ms_in1k,224,95.480,4.520,98.940,1.060,28.65,0.900,bicubic
resnet50.fb_swsl_ig1b_ft_in1k,224,95.470,4.530,99.330,0.670,25.56,0.875,bilinear
inception_next_tiny.sail_in1k,224,95.470,4.530,99.010,0.990,28.06,0.875,bicubic
vit_relpos_medium_patch16_224.sw_in1k,224,95.470,4.530,98.960,1.040,38.75,0.900,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,256,95.470,4.530,98.880,1.120,11.07,1.000,bicubic
ecaresnet50t.a1_in1k,288,95.460,4.540,99.020,0.980,25.57,1.000,bicubic
coatnet_0_rw_224.sw_in1k,224,95.460,4.540,98.720,1.280,27.44,0.950,bicubic
xcit_large_24_p16_224.fb_in1k,224,95.460,4.540,98.630,1.370,189.10,1.000,bicubic
tresnet_xl.miil_in1k,224,95.440,4.560,99.060,0.940,78.44,0.875,bilinear
coatnet_rmlp_nano_rw_224.sw_in1k,224,95.440,4.560,98.990,1.010,15.15,0.900,bicubic
deit_base_patch16_224.fb_in1k,224,95.440,4.560,98.840,1.160,86.57,0.900,bicubic
resnext50_32x4d.a1h_in1k,288,95.440,4.560,98.840,1.160,25.03,1.000,bicubic
nfnet_l0.ra2_in1k,224,95.430,4.570,99.090,0.910,35.07,0.900,bicubic
convnextv2_nano.fcmae_ft_in1k,224,95.430,4.570,98.980,1.020,15.62,0.875,bicubic
poolformerv2_m36.sail_in1k,224,95.430,4.570,98.880,1.120,56.08,1.000,bicubic
xcit_small_12_p16_224.fb_in1k,224,95.430,4.570,98.840,1.160,26.25,1.000,bicubic
edgenext_small.usi_in1k,320,95.420,4.580,99.100,0.900,5.59,1.000,bicubic
resnetrs101.tf_in1k,288,95.420,4.580,99.030,0.970,63.62,0.940,bicubic
halo2botnet50ts_256.a1h_in1k,256,95.420,4.580,99.020,0.980,22.64,0.950,bicubic
resnet101.a2_in1k,288,95.420,4.580,98.930,1.070,44.55,1.000,bicubic
vit_small_patch16_224.augreg_in21k_ft_in1k,224,95.410,4.590,99.130,0.870,22.05,0.900,bicubic
cs3darknet_x.c2ns_in1k,256,95.410,4.590,99.020,0.980,35.05,0.950,bicubic
coatnext_nano_rw_224.sw_in1k,224,95.410,4.590,99.000,1.000,14.70,0.900,bicubic
poolformer_m36.sail_in1k,224,95.410,4.590,98.840,1.160,56.17,0.950,bicubic
regnety_032.ra_in1k,224,95.400,4.600,99.080,0.920,19.44,0.950,bicubic
vit_base_patch16_rpn_224.sw_in1k,224,95.390,4.610,98.950,1.050,86.54,0.900,bicubic
efficientformerv2_s2.snap_dist_in1k,224,95.380,4.620,98.950,1.050,12.71,0.950,bicubic
dm_nfnet_f0.dm_in1k,192,95.380,4.620,98.920,1.080,71.49,0.900,bicubic
resnet101.a1h_in1k,224,95.370,4.630,98.860,1.140,44.55,0.950,bicubic
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,95.370,4.630,98.810,1.190,11.07,0.950,bicubic
hrnet_w18_ssld.paddle_in1k,224,95.360,4.640,99.070,0.930,21.30,0.950,bilinear
resnext101_32x8d.tv2_in1k,176,95.360,4.640,99.050,0.950,88.79,0.875,bilinear
resnetaa50d.sw_in12k_ft_in1k,224,95.360,4.640,98.980,1.020,25.58,0.950,bicubic
mixer_b16_224.miil_in21k_ft_in1k,224,95.360,4.640,98.870,1.130,59.88,0.875,bilinear
ecaresnet50t.a2_in1k,288,95.350,4.650,98.930,1.070,25.57,1.000,bicubic
tf_efficientnet_b3.ap_in1k,300,95.350,4.650,98.900,1.100,12.23,0.904,bicubic
convnext_nano.d1h_in1k,288,95.350,4.650,98.850,1.150,15.59,1.000,bicubic
vit_base_patch16_224.orig_in21k_ft_in1k,224,95.340,4.660,99.010,0.990,86.57,0.900,bicubic
tf_efficientnetv2_b3.in21k_ft_in1k,240,95.340,4.660,98.970,1.030,14.36,0.900,bicubic
resnet61q.ra2_in1k,256,95.340,4.660,98.900,1.100,36.85,0.900,bicubic
seresnet50.ra2_in1k,288,95.330,4.670,99.010,0.990,28.09,0.950,bicubic
swinv2_cr_tiny_ns_224.sw_in1k,224,95.330,4.670,98.940,1.060,28.33,0.900,bicubic
poolformerv2_s36.sail_in1k,224,95.330,4.670,98.900,1.100,30.79,1.000,bicubic
cs3sedarknet_l.c2ns_in1k,288,95.320,4.680,99.140,0.860,21.91,0.950,bicubic
resnet50d.ra4_e3600_r224_in1k,288,95.320,4.680,98.970,1.030,25.58,1.000,bicubic
efficientnet_b1.ra4_e3600_r240_in1k,288,95.320,4.680,98.820,1.180,7.79,1.000,bicubic
efficientvit_b2.r224_in1k,224,95.310,4.690,98.790,1.210,24.33,0.950,bicubic
regnety_032.tv2_in1k,224,95.300,4.700,98.930,1.070,19.44,0.965,bicubic
eca_nfnet_l0.ra2_in1k,224,95.290,4.710,99.100,0.900,24.14,0.900,bicubic
ecaresnetlight.miil_in1k,288,95.290,4.710,99.040,0.960,30.16,0.950,bicubic
vit_small_patch16_384.augreg_in1k,384,95.290,4.710,99.010,0.990,22.20,1.000,bicubic
resnet101.tv2_in1k,224,95.290,4.710,98.930,1.070,44.55,0.965,bilinear
resnet50_gn.a1h_in1k,288,95.280,4.720,99.000,1.000,25.56,0.950,bicubic
gcresnet50t.ra2_in1k,288,95.280,4.720,98.910,1.090,25.90,1.000,bicubic
tresnet_l.miil_in1k,224,95.270,4.730,99.010,0.990,55.99,0.875,bilinear
nest_tiny_jx.goog_in1k,224,95.260,4.740,98.970,1.030,17.06,0.875,bicubic
cait_xxs24_384.fb_dist_in1k,384,95.260,4.740,98.960,1.040,12.03,1.000,bicubic
convnextv2_pico.fcmae_ft_in1k,288,95.250,4.750,98.930,1.070,9.07,0.950,bicubic
mobilevitv2_175.cvnets_in22k_ft_in1k,256,95.250,4.750,98.800,1.200,14.25,0.888,bicubic
repvit_m3.dist_in1k,224,95.240,4.760,99.060,0.940,10.68,0.950,bicubic
vit_srelpos_medium_patch16_224.sw_in1k,224,95.240,4.760,98.980,1.020,38.74,0.900,bicubic
resnetaa50.a1h_in1k,288,95.240,4.760,98.910,1.090,25.56,1.000,bicubic
coatnet_nano_rw_224.sw_in1k,224,95.240,4.760,98.870,1.130,15.14,0.900,bicubic
twins_pcpvt_small.in1k,224,95.230,4.770,98.880,1.120,24.11,0.900,bicubic
hgnetv2_b2.ssld_stage1_in22k_in1k,224,95.220,4.780,99.080,0.920,11.22,0.965,bicubic
twins_svt_small.in1k,224,95.220,4.780,98.880,1.120,24.06,0.900,bicubic
efficientnet_b3.ra2_in1k,288,95.190,4.810,99.040,0.960,12.23,0.875,bicubic
swin_s3_tiny_224.ms_in1k,224,95.190,4.810,98.960,1.040,28.33,0.900,bicubic
vit_relpos_small_patch16_224.sw_in1k,224,95.190,4.810,98.950,1.050,21.98,0.900,bicubic
convit_small.fb_in1k,224,95.190,4.810,98.930,1.070,27.78,0.875,bicubic
pit_s_distilled_224.in1k,224,95.180,4.820,98.880,1.120,24.04,0.900,bicubic
tf_efficientnetv2_b3.in1k,300,95.180,4.820,98.830,1.170,14.36,0.904,bicubic
regnetz_b16.ra3_in1k,288,95.170,4.830,99.080,0.920,9.72,1.000,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k,256,95.170,4.830,98.920,1.080,18.45,0.888,bicubic
swin_tiny_patch4_window7_224.ms_in1k,224,95.170,4.830,98.860,1.140,28.29,0.900,bicubic
xcit_tiny_12_p16_384.fb_dist_in1k,384,95.160,4.840,99.000,1.000,6.72,1.000,bicubic
cs3darknet_focus_l.c2ns_in1k,288,95.160,4.840,98.960,1.040,21.15,0.950,bicubic
lamhalobotnet50ts_256.a1h_in1k,256,95.160,4.840,98.850,1.150,22.57,0.950,bicubic
tf_efficientnet_b1.ns_jft_in1k,240,95.150,4.850,99.090,0.910,7.79,0.882,bicubic
mobilevitv2_150.cvnets_in22k_ft_in1k,256,95.150,4.850,98.830,1.170,10.59,0.888,bicubic
cs3darknet_l.c2ns_in1k,288,95.140,4.860,98.990,1.010,21.16,0.950,bicubic
halonet50ts.a1h_in1k,256,95.140,4.860,98.780,1.220,22.73,0.940,bicubic
resnet152.a1_in1k,224,95.140,4.860,98.410,1.590,60.19,0.950,bicubic
crossvit_15_240.in1k,240,95.130,4.870,98.940,1.060,27.53,0.875,bicubic
fastvit_sa12.apple_dist_in1k,256,95.130,4.870,98.810,1.190,11.58,0.900,bicubic
efficientnet_el.ra_in1k,300,95.120,4.880,98.990,1.010,10.59,0.904,bicubic
vit_base_patch32_clip_224.openai_ft_in1k,224,95.120,4.880,98.990,1.010,88.22,0.900,bicubic
hgnet_small.paddle_in1k,224,95.110,4.890,99.030,0.970,24.36,0.965,bicubic
ecaresnet50d_pruned.miil_in1k,288,95.110,4.890,98.930,1.070,19.94,0.950,bicubic
gernet_l.idstcv_in1k,256,95.110,4.890,98.910,1.090,31.08,0.875,bilinear
poolformer_s36.sail_in1k,224,95.110,4.890,98.900,1.100,30.86,0.900,bicubic
regnetx_080.tv2_in1k,224,95.110,4.890,98.810,1.190,39.57,0.965,bicubic
convnext_nano_ols.d1h_in1k,288,95.110,4.890,98.710,1.290,15.65,1.000,bicubic
legacy_senet154.in1k,224,95.100,4.900,98.830,1.170,115.09,0.875,bilinear
mobilenetv4_conv_large.e500_r256_in1k,256,95.090,4.910,98.950,1.050,32.59,0.950,bicubic
xcit_tiny_12_p8_224.fb_dist_in1k,224,95.090,4.910,98.930,1.070,6.71,1.000,bicubic
convmixer_1536_20.in1k,224,95.080,4.920,99.030,0.970,51.63,0.960,bicubic
wide_resnet50_2.racm_in1k,224,95.080,4.920,98.970,1.030,68.88,0.875,bicubic
ecaresnet101d_pruned.miil_in1k,224,95.070,4.930,98.990,1.010,24.88,0.875,bicubic
vit_small_patch32_384.augreg_in21k_ft_in1k,384,95.070,4.930,98.980,1.020,22.92,1.000,bicubic
vit_srelpos_small_patch16_224.sw_in1k,224,95.070,4.930,98.950,1.050,21.97,0.900,bicubic
resnet152s.gluon_in1k,224,95.060,4.940,98.930,1.070,60.32,0.875,bicubic
tnt_s_patch16_224,224,95.060,4.940,98.840,1.160,23.76,0.900,bicubic
tiny_vit_5m_224.dist_in22k_ft_in1k,224,95.050,4.950,98.980,1.020,5.39,0.950,bicubic
seresnet33ts.ra2_in1k,288,95.040,4.960,98.900,1.100,19.78,1.000,bicubic
gc_efficientnetv2_rw_t.agc_in1k,224,95.040,4.960,98.840,1.160,13.68,1.000,bicubic
resnetv2_50x1_bit.goog_in21k_ft_in1k,448,95.030,4.970,99.060,0.940,25.55,1.000,bilinear
seresnext50_32x4d.racm_in1k,224,95.030,4.970,98.890,1.110,27.56,0.875,bicubic
levit_256.fb_dist_in1k,224,95.030,4.970,98.870,1.130,18.89,0.900,bicubic
